title,rating
Fahrenheit 451,2.418918918918919
A Whole Life Ahead,2.421875
Agenda Grinding America Down,2.423076923076923
The Reader,2.423076923076923
Blackenstein,2.425
My Super Psycho Sweet 16: Part 2,2.425925925925926
Pillow Talk,2.4271844660194173
Dark Wolf,2.428208386277001
Forks Over Knives,2.4285714285714284
Harry Potter and the Chamber of Secrets,2.4285714285714284
Made in Jamaica,2.4285714285714284
Mississippi Burning,2.4285714285714284
Polar Opposites,2.4285714285714284
The Cell,2.4285714285714284
An Unforgettable Summer,2.4315068493150687
Epitaph,2.4318181818181817
Emil and the Detectives,2.43359375
The Broken,2.433628318584071
Go for Zucker,2.433684210526316
Holy Flame of the  Martial World,2.4375
Trio,2.4375
What to Do in Case of Fire?,2.4375
Dragon Hunter,2.43774537296691
Today You Die,2.4395604395604398
Judex,2.439949109414758
Hannah Takes the Stairs,2.4402985074626864
Open Hearts,2.440532825880114
L'Atalante,2.441798941798942
Cars 2,2.442359249329759
The Devil's Own,2.44250281848929
Tchoupitoulas,2.4444444444444446
Thorne: Scaredycat,2.4444444444444446
Tomorrow's Joe,2.4444444444444446
Requiem for a Dream,2.4455445544554455
Thunder Bay,2.445677570093458
Max Schmeling,2.4473684210526314
Expecting,2.45
Flood,2.45
Evan Almighty,2.4516129032258065
Star Trek VI: The Undiscovered Country,2.4516711833785005
Vivre Sa Vie,2.4519112207151665
Mark of the Astro-Zombies,2.4523809523809526
Bandidas,2.4525946156847445
La Strada,2.452938117524701
Day of the Animals,2.4545454545454546
Maria's Lovers,2.4545454545454546
The First Grader,2.4545454545454546
Jindabyne,2.456043956043956
Dig!,2.4565217391304346
Low & Clear,2.4565217391304346
Red Desert,2.4565217391304346
Annabelle Serpentine Dance,2.4583333333333335
One Way,2.4583333333333335
The Heat's On,2.4583333333333335
Film About a Woman Who…,2.458904109589041
Mars Attacks!,2.459731543624161
The Fiendish Plot of Dr. Fu Manchu,2.4603174603174605
Benny's Video,2.462908011869436
The War Within,2.463855421686747
In the Realm of the Senses,2.4645962732919253
The Empire Strikes Back,2.4649122807017543
Mr. St. Nick,2.4655172413793105
Giliap,2.465909090909091
Mudhoney,2.467741935483871
TBS,2.4680851063829787
Spymate,2.46875
The Grudge 2,2.468929503916449
Who's Afraid of Virginia Woolf?,2.4696969696969697
Scary Movie 4,2.4705882352941178
The Thin Red Line,2.4705882352941178
The Phantom of Liberty,2.4722222222222223
Eragon,2.473333333333333
Dangerous Liaisons,2.473684210526316
Scream 2,2.4748641304347827
A.I. Artificial Intelligence,2.4761904761904763
Collateral,2.479020979020979
Het zwijgen,2.4791666666666665
The Vanishing,2.479947403024326
The Lake House,2.4802631578947367
Two Weeks Notice,2.4816347646145887
Chill Factor,2.483720930232558
Courage Mountain,2.485294117647059
Aladdin,2.4871794871794872
Lara Croft: Tomb Raider,2.4882425742574257
Diplomatic Courier,2.4908256880733943
Clifford,2.4927184466019416
Lars and the Real Girl,2.493911719939117
December Boys,2.494186046511628
The Tunnel,2.495114006514658
Antonia's Line,2.496205872649291
The Man in the Iron Mask,2.497191011235955
12 Dates of Christmas,2.5
A Conversation with Gregory Peck,2.5
A Crime,2.5
Amen,2.5
American Horror House,2.5
Anita,2.5
At Sea,2.5
Atolladero,2.5
Bad Hair Friday,2.5
Bad Kids Go To Hell,2.5
Barnum!,2.5
Betrayal,2.5
Between Heaven and Hell,2.5
Black House,2.5
Blind Justice,2.5
Bloody Bloody Bible Camp,2.5
Breaking Point,2.5
Bremer Freiheit,2.5
Broken Vessels,2.5
Buddy Boy,2.5
Bullets Don't Argue,2.5
Call Me Bwana,2.5
Catacombs,2.5
Chasing Rainbows,2.5
Chicks With Sticks,2.5
Children of Nature,2.5
Christmas Holiday,2.5
Cleopatra,2.5
Codebreaker,2.5
Coming Apart,2.5
Curry and Pepper,2.5
Curse of the Pink Panther,2.5
David Golder,2.5
Desolation Canyon,2.5
El ángel de Budapest,2.5
Electile Dysfunction: Inside the Business of American Campaigns,2.5
Equalizer 2000,2.5
Eveready Harton in Buried Treasure,2.5
Falling Cat,2.5
Family Law,2.5
Five,2.5
Four Gunmen of the Holy Trinity,2.5
G.I. Jane,2.5
GMO OMG,2.5
Garbage Prince,2.5
"Girl, Interrupted",2.5
Godzilla,2.5
Golden Christmas 2,2.5
Haiku Tunnel,2.5
Harry Dean Stanton: Partly Fiction,2.5
He Who Gets Slapped,2.5
Hello I Must Be Going,2.5
Hunted,2.5
"I Am Sartana, Trade Your Guns for a Coffin",2.5
I Like to Hurt People,2.5
I Will Buy You,2.5
If I Were King,2.5
In nome del popolo sovrano,2.5
Interstellar,2.5
Irene,2.5
Jane Got a Gun,2.5
Johan Falk: Barninfiltratören,2.5
Johanna d'Arc of Mongolia,2.5
"Jonathan Rosenbaum, Present",2.5
Jupiter's Darling,2.5
Keith Lemon: The Film,2.5
Kiss,2.5
Kiss and Tell,2.5
La Rabbia Di Pasolini,2.5
La Sierra,2.5
Lady Chatterley,2.5
Land of Milk and Honey,2.5
Lichtspiel opus I,2.5
Life Is No Piece of Cake,2.5
"Live Once, Die Twice",2.5
Liverpool,2.5
London: The Modern Babylon,2.5
Los Chicos,2.5
Lost River,2.5
Love Camp,2.5
Love Exists,2.5
Love and Larceny,2.5
Macbeth,2.5
Maidstone,2.5
Many Wars Ago,2.5
Massacre Mafia Style,2.5
McCullin,2.5
Meet Me in Las Vegas,2.5
Mr. Blandings Builds His Dream House,2.5
Mr. Blot in Space,2.5
Mud,2.5
Murder 3,2.5
My Life and Times With Antonin Artaud,2.5
NY77: The Coolest Year in Hell,2.5
Nightmare in Wax,2.5
Nola,2.5
Okkadu,2.5
One Direction: This Is Us,2.5
Our Modern Maidens,2.5
Paris-Manhattan,2.5
Perfect Harmony,2.5
Pine Flat,2.5
Primary,2.5
Q,2.5
Raakh,2.5
Red Bear,2.5
Reincarnated,2.5
Ricco,2.5
Riders of the Purple Sage,2.5
"Rock, Paper, Scissors: The Way of the Tosser",2.5
Rocket Singh: Salesman of the Year,2.5
Rooftops,2.5
Ruudi,2.5
Rânia,2.5
S.O.S. Iceberg,2.5
Samurai Vendetta,2.5
Scarlett,2.5
Seven Dead in the Cat's Eye,2.5
Sextette,2.5
Shanghai Dreams,2.5
Something to Shout About,2.5
Spanish Judges,2.5
Surviving Desire,2.5
Sweet Evil,2.5
Tada's Do-It-All House,2.5
TalhotBlond,2.5
Taqwacore: The Birth of Punk Islam,2.5
Target,2.5
Taste of Vengeance,2.5
Tell Them Who You Are,2.5
The Angel Levine,2.5
The Barber of Siberia,2.5
The Captains,2.5
The Case of the Stuttering Bishop,2.5
The Childhood of Maxim Gorky,2.5
The Collector,2.5
The Complex,2.5
The Conscientious Objector,2.5
The Couples,2.5
The Dark at the Top of the Stairs,2.5
The Fearless Triplets,2.5
The Great Ecstasy of Woodcarver Steiner,2.5
The Green Elephant,2.5
The Haunting of Helena,2.5
The Hunt for the Unicorn Killer,2.5
The Hunters of the Golden Cobra,2.5
The Hunting of the President,2.5
The Inevitable Defeat of Mister & Pete,2.5
The Inside of the White Slave Traffic,2.5
The Love Eterne,2.5
The Mark,2.5
The Overcoat,2.5
The Ox,2.5
The Package,2.5
The Pill,2.5
The Son of the Sheik,2.5
The Spy,2.5
"The Stars Will Tell, Inspector Palmu",2.5
The Startup Kids,2.5
The Towrope,2.5
The Umbrellas of Cherbourg,2.5
The Undertaker and His Pals,2.5
The Vatican Tapes,2.5
The Warrior and the Sorceress,2.5
The Weight of Elephants,2.5
The Wild Bunch,2.5
"The Yakuza Papers, Vol. 2: Deadly Fight in Hiroshima",2.5
Tokyo Chorus,2.5
Top Hat,2.5
Trade,2.5
Travelling Salesman,2.5
True Friends,2.5
"Vodka, Mr. Palmu",2.5
Werewolf,2.5
Wild Women,2.5
Woman in a Dressing Gown,2.5
You Are God,2.5
Breakdown,2.5010378827192525
High Fidelity,2.504158004158004
Capturing the Friedmans,2.507142857142857
The Punisher,2.5072463768115942
Category 6: Day of Destruction,2.5080645161290325
Crusade in Jeans,2.5096153846153846
Paper Clips,2.5104166666666665
Linha de Passe,2.511627906976744
The Three Musketeers,2.5128205128205128
Match,2.5142857142857142
Anatomy of a Murder,2.5143584993052337
Police,2.5144927536231885
That Night,2.5149597238204833
Fracture,2.5161290322580645
Outpost,2.5166666666666666
Pearl Harbor,2.5166666666666666
The Great Global Warming Swindle,2.517191977077364
The Trial,2.517857142857143
The Lady from Shanghai,2.5184304399524375
M*A*S*H,2.518867924528302
Premium Rush,2.5190114068441063
Scary Movie 5,2.52
The Hounds,2.5217391304347827
36th Precinct,2.522727272727273
Flight Command,2.522727272727273
Johnny Handsome,2.5232644017725256
Captive,2.5233843537414966
Saajan,2.5238095238095237
The Bling Ring,2.5238095238095237
The Haunted Castle,2.523966446974236
A Band Called Death,2.525
Brubaker,2.527510917030568
The Oyster Princess,2.5276752767527677
Roadracers,2.5277777777777777
Viridiana,2.527918781725888
Jules and Jim,2.5283018867924527
Silly Little Game,2.528683181225554
Sick Boy,2.5294117647058822
It's Hard Being Loved by Jerks,2.5304878048780486
Doug Stanhope: Before Turning the Gun on Himself,2.53125
Journey to the Center of the Earth,2.53125
Visions of Suffering,2.53125
"Bicicleta, Cullera, Poma",2.5324074074074074
The Addams Family,2.5329732802728824
Scary Movie 2,2.533290653008963
L.A. Story,2.5336084905660377
The Anniversary,2.5342932929139828
"20,000 Leagues Under the Sea",2.5347226351150485
The Tom Green Subway Monkey Hour,2.536
Finders Killers,2.5384615384615383
Mass Effect: Paragon Lost,2.5384615384615383
Mon oncle,2.5401137980085347
Twelve Plus One,2.5402392604676454
About Schmidt,2.5425531914893615
Control,2.5428571428571427
Foodfight!,2.543181818181818
Things to Do in Denver When You're Dead,2.5454545454545454
Track 29,2.5454545454545454
Cries in the Night,2.546511627906977
Things to Come,2.5476190476190474
Beverly Hills Chihuahua 3 - Viva La Fiesta!,2.55
The Floorwalker,2.55
The Baader Meinhof Complex,2.5510204081632653
The Polar Express,2.551194539249147
The Clockmaker of St. Paul,2.551470588235294
"Farewell, Home Sweet Home",2.5515873015873014
Looking for Langston,2.5517241379310347
Jesse James Meets Frankenstein's Daughter,2.553030303030303
Sleepy Hollow,2.554001301236174
Kill Zone,2.5555555555555554
The Castle of Fu Manchu,2.5555555555555554
The Devil's Playground,2.5555555555555554
Bedazzled,2.5568181818181817
Young and Dangerous 5,2.5588235294117645
From Russia with Love,2.5595238095238093
Lovey-Dovey 3,2.56
The Specialist,2.5602409638554215
Zatôichi the Outlaw,2.5612745098039214
Pierrot le Fou,2.561298076923077
The Believers,2.561320754716981
Carrie,2.5625
One Missed Call,2.5625
Surfwise,2.5625
The Bucks County Massacre,2.5625
The Dish,2.5625
Tom & Thomas,2.5625
Arsenic and Old Lace,2.5631578947368423
Hostel: Part III,2.564516129032258
Personal Velocity,2.566666666666667
Showtime,2.566666666666667
The Black Room,2.566666666666667
Romeo Is Bleeding,2.5669096589429836
Brother's Keeper,2.5675675675675675
Three Men and a Cradle,2.5675675675675675
You Only Live Twice,2.5680447889750218
The Cider House Rules,2.5686274509803924
The Man Without a Past,2.5699029126213593
Flatliners,2.5701492537313433
Cyber Seduction: His Secret Life,2.5714285714285716
Siren,2.5714285714285716
Suicide Club,2.5714285714285716
The Overcoat,2.5714285714285716
The Shadow Strikes,2.5714285714285716
The Snows of Kilimanjaro,2.5714285714285716
Wicked Stepmother,2.5714285714285716
Geppo il folle,2.571938775510204
Jailbait!,2.5727272727272728
Don't Even Think,2.573170731707317
The Day After Tomorrow,2.573353391327098
Out of Africa,2.5753943217665616
American Psycho,2.5781784980598035
The Education of Little Tree,2.578589634664401
I Know What You Did Last Summer,2.5790697674418603
Drunken Master Part II - Dance of the Drunk Mantis,2.5794392523364484
American Gangster,2.580808080808081
Death Machine,2.5815891079048976
A Company Man,2.5833333333333335
Amiche da morire,2.5833333333333335
Century of Birthing,2.5833333333333335
Dreaming of Space,2.5833333333333335
Heroes for Sale,2.5833333333333335
It Happened Tomorrow,2.5833333333333335
Le Beau Serge,2.5833333333333335
The Bat Whispers,2.5833333333333335
The Black Gestapo,2.5833333333333335
The Isle,2.5833333333333335
The Lonely Lady,2.5833333333333335
World War II: When Lions Roared,2.5833333333333335
You're Under Arrest: The Movie,2.5833333333333335
"Sorry, Haters",2.5869565217391304
The Flying Saucer,2.5885416666666665
Red Beard,2.5905797101449277
Bite the Bullet,2.590909090909091
Praxis Dr. Hasenbein,2.5915678524374175
Just Love Me,2.5925925925925926
The Bridges of Madison County,2.592657903174094
Malice,2.592857142857143
Very Good Girls,2.593220338983051
"A Man, a Woman and a Bank",2.594326241134752
That Obscure Object of Desire,2.5945945945945947
Themroc,2.594871794871795
Swoon,2.595744680851064
The Next Best Thing,2.595872838817624
Perfume: The Story of a Murderer,2.598181818181818
Baby Needs a New Pair of Shoes,2.6
I'm Afraid,2.6
Legend of the BoneKnapper Dragon,2.6
Mom's Got a Date With a Vampire,2.6
Picasso and Braque Go to the Movies,2.6
Still Mine,2.6
That Old Feeling,2.6
The Endurance: Shackleton's Legendary Antarctic Expedition,2.6
White Zombie,2.6
Львиная доля,2.6
A Pyromaniac's Love Story,2.600467289719626
Prince Valiant,2.6011984021304926
Man Push Cart,2.601769911504425
The Blair Witch Project,2.602880658436214
All the President's Men,2.603007181328546
Marie Antoinette,2.6043276661514683
Cube²: Hypercube,2.6044303797468356
Lemming,2.6048387096774195
The Promise,2.605769230769231
The Arrival of a Train at La Ciotat,2.6065981850264683
Ray,2.607142857142857
The Visit,2.607142857142857
Paranormal Activity: Tokyo Night,2.6072186836518045
Scorched,2.6076581576026636
Beyond Silence,2.6080088170462896
Bend It Like Beckham,2.6083089052865662
RoboCop 3,2.6083916083916083
Future Weather,2.608695652173913
Before Midnight,2.609375
Womanlight,2.609375
A Plumm Summer,2.611111111111111
"C'est La Vie, Mon Cheri",2.611111111111111
Munchies,2.611111111111111
My Life in Pink,2.611111111111111
Night Train to Lisbon,2.611111111111111
Taking Care of Business,2.611111111111111
"Monsters, Inc.",2.6114362899594776
Dark Habits,2.6136363636363638
The Doctor Takes a Wife,2.6136363636363638
City of Hope,2.6141863278886874
Underworld: Evolution,2.615023474178404
1408,2.6152416356877324
Time Runner,2.6153846153846154
Batman Forever,2.615926327193933
Trancers,2.6162420382165603
2061 - Un anno eccezionale,2.616636528028933
The Bodyguard,2.617948717948718
Murder on the Orient Express,2.619047619047619
The Island,2.619047619047619
Maria Full of Grace,2.6191198786039456
Austin Powers in Goldmember,2.6195862960568843
Erin Brockovich,2.6196172248803826
Chasing Amy,2.6197604790419162
Days of Glory,2.61978021978022
Star Maps,2.62
You Kill Me,2.62
The War of the Gargantuas,2.621738089537946
Easy Rider,2.6228070175438596
Life Upside Down,2.6231884057971016
Mädchen in Uniform,2.6231884057971016
Superman,2.623481781376518
Crimson Tide,2.624
Dead on Course,2.625
Harriet Craig,2.625
I Can Do Bad All By Myself,2.625
Kidco,2.625
Madigan,2.625
Operator 13,2.625
Pammal K. Sambandam,2.625
Pee-wee's Big Adventure,2.625
Pina,2.625
Sequoia,2.625
The Drummer,2.625
The Kick,2.625
The People vs. Larry Flynt,2.625
Wuthering Heights,2.625
The Contender,2.6260504201680672
Dog Star Man: Part IV,2.6267605633802815
Gladiator,2.6277777777777778
'R Xmas,2.627906976744186
Jigsaw,2.6296296296296298
History of Postwar Japan as Told by a Bar Hostess,2.630434782608696
Chaotic Ana,2.6315789473684212
Next Door,2.6315789473684212
Bed and Board,2.63265306122449
Juha,2.632716049382716
Duck Soup,2.632806324110672
The Lovers,2.633102580239144
The Dark Hour,2.6331521739130435
Metropolis,2.633983148851809
The Whole Ten Yards,2.634513274336283
Mad Max 2: The Road Warrior,2.634634735359227
"Walk Softly, Stranger",2.6363636363636362
In the Bedroom,2.637214983713355
Jesse Stone: Night Passage,2.6379310344827585
My Son the Fanatic,2.638328530259366
Hondo,2.638888888888889
The Toth Family,2.638888888888889
Playing by Heart,2.64
The Philadelphia Story,2.6400862068965516
Women on the Verge of a Nervous Breakdown,2.6414285714285715
Nowhere in Africa,2.6416020262782967
The Hunchback of Notre-Dame,2.6419753086419755
A Most Wanted Man,2.642857142857143
A Separation,2.642857142857143
Eddie: The Sleepwalking Cannibal,2.642857142857143
Stonewall Uprising,2.642857142857143
The Bucket List,2.642857142857143
The Gnome,2.642857142857143
The Long Absence,2.642857142857143
The Stranger That Kneels Beside the Shadow of a Corpse,2.642857142857143
Thirteen at Dinner,2.642857142857143
Five Times Two,2.643764246173885
Versailles,2.644144144144144
Danton,2.6458333333333335
Doctor Dolittle,2.6470588235294117
The Watermen,2.6475972540045767
The House of the Spirits,2.647834912043302
La Dolce Vita,2.6484375
Evita,2.65
Lion of the Desert,2.65
National Lampoon's Last Resort,2.65
Unicorn City,2.6511627906976742
Scary Movie,2.6518090264826557
The Astronaut Farmer,2.6521197007481296
Hostage,2.652173913043478
The Breach,2.652542372881356
The Private Life of Sherlock Holmes,2.652542372881356
Electric Shadows,2.6538461538461537
Pocket Money,2.6538461538461537
Space Raiders,2.6551724137931036
Alive or Preferably Dead,2.65625
Lola Versus,2.65625
Pirates of Silicon Valley,2.65625
The Comedians,2.6564102564102563
His Wife's Diary,2.6578947368421053
How to Hook Up Your Home Theater,2.658536585365854
Urusei Yatsura 2: Beautiful Dreamer,2.659090909090909
Fermat's Room,2.6607142857142856
The Punk Rock Movie,2.661290322580645
The Sure Thing,2.661764705882353
Endangered Species,2.6621621621621623
The Docks of New York,2.665158371040724
Das Boot,2.6657608695652173
Harold and Maude,2.6665009940357853
A Visitor to a Museum,2.6666666666666665
According to Greta,2.6666666666666665
Ah Nerede,2.6666666666666665
All Is Lost,2.6666666666666665
Anna Lucasta,2.6666666666666665
Berserk: The Golden Age Arc 3 - The Advent,2.6666666666666665
Best Man Down,2.6666666666666665
Burma VJ: Reporting from a Closed Country,2.6666666666666665
Bye Bye Blue Bird,2.6666666666666665
Company,2.6666666666666665
Dangerous Men,2.6666666666666665
Darling Companion,2.6666666666666665
Die Blindgänger,2.6666666666666665
Escape,2.6666666666666665
"For a Moment, Freedom",2.6666666666666665
Gigi,2.6666666666666665
Glitterbug,2.6666666666666665
If Tomorrow Comes,2.6666666666666665
In Celebration,2.6666666666666665
"It's A Bird, It's A Plane, It's Superman!",2.6666666666666665
King's Ransom,2.6666666666666665
Last Words,2.6666666666666665
Little Big Shot,2.6666666666666665
Now You See It...,2.6666666666666665
Queen of Montreuil,2.6666666666666665
Ride Along,2.6666666666666665
School of Seduction,2.6666666666666665
See Girl Run,2.6666666666666665
Skew,2.6666666666666665
Sofia's Last Ambulance,2.6666666666666665
Spooky Buddies,2.6666666666666665
The Crossing Guard,2.6666666666666665
The Dead,2.6666666666666665
The Heavenly Body,2.6666666666666665
The Iron Mistress,2.6666666666666665
The Last Outpost,2.6666666666666665
The Last of Mrs. Cheyney,2.6666666666666665
The Magic Lantern,2.6666666666666665
The Matrix Reloaded,2.6666666666666665
The Men's Club,2.6666666666666665
